BSPlotNumber,SampleYear,_D,ACMA_D,ACMA_L,ACMA_M,ADFA_D,ADFA_M,AECA_D,AECA_L,AECA_M,ALRU_L,ARCsp_D,ARCsp_L,ARCsp_M,ARME_D,ARME_L,ARME_M,ARTCA_D,ARTCA_L,BAPI_D,BAPI_L,BAPI_M,CEAsp_D,CEAsp_L,CEAsp_M,CELE_L,CELE_M,CEOL_D,CEOL_L,CEOL_M,CEPA_D,CEPA_L,CEPA_M,CETH_D,CETH_L,CETH_M,ERAR_D,ERAR_L,ERAR_M,ERCA_D,ERCA_L,ERCA_M,GAEL_L,GENMO_D,GENMO_L,GENMO_M,HEAR_D,HEAR_L,HEAR_M,LAVE_L,LIDE_D,LIDE_L,LIDE_M,LOHI_D,LOHI_L,LOHI_M,LONsp_D,LONsp_M,LUAL_L,LUAL_M,MIAU_D,MISSING_D,MISSING_L,MISSING_M,PICOU_D,PICOU_L,PILA_L,PINsp_L,PIPO_D,PIPO_L,PIPO_M,PLRA_D,PLRA_L,PLRA_M,PSME_D,PSME_L,PSME_M,QUAG_D,QUAG_L,QUAG_M,QUCH_D,QUCH_L,QUCH_M,QUERsp_D,QUERsp_L,QUERsp_M,QUKE_D,QUKE_L,QUKE_M,QULO_D,QULO_L,QULO_M,QUPA_D,QUPA_L,QUPA_M,QUWI_L,RHCA_D,RHCA_L,RHCA_M,RHIL_D,RHIL_L,RHIL_M,RIBsp_L,RIBsp_M,RIGsp_D,RIGsp_L,RIGsp_M,RISA_D,RISA_L,RISA_M,SALsp_L,SAME_D,SAME_L,SAME_M,SESE_D,SESE_L,SESE_M,TODI_D,TODI_L,TODI_M,TREEsp_L,UMCA_D,UMCA_L,UMCA_M,VAOV_D,VAOV_L,VAOV_M,XXsp_D,XXsp_M
BS159,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123787285,2.494779816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS159,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809170697,2.081543707,0.292736498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS159,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007671763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067710988,1.38881997,0.003315163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS160,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062015772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185668,2.502812861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006082118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005705913,5.777014873,0,0,0,0,0,0,0,0,0,0,0,0,0
BS160,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062015772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431556291,2.071769435,0.000585121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006082118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008157138,5.773759401,0.000804247,0,0,0,0,0,0,0,0,0,0,0,0
BS160,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056832148,7.85398E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411872659,2.015688912,0.000408407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006503877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597635661,5.31779217,0.000804247,0,0,0,0,0,0,0,0,0,0,0,0
BS160,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055571586,0.000380132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335605064,1.628432181,0.000836448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005674497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584440198,5.60623647,0,0,0,0,0,0,0,0,0,0,0,0,0
BS160,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630099282,1.191690695,0.082712567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004901666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813564996,3.853991871,0.00590776,0,0,0,0,0,0,0,0,0,0,0,0
BS160,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001256636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955046502,0.741739609,0.149577383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034636,0.006082118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.630793871,4.030465191,0.584415851,0,0,0,0,0,0,0,0,0,0,0,0
BS161,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164708851,1.320977334,0,0,0,0,0,0,0,0,0,0,0,0,0.021498686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013075298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113097,0.967344256,0,0.017749198,0.334108097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000754767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515221,0.057923066,0,0,0,0,0,0
BS162,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008765821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003848448,0.074602552,0,0.03971441,0.552835017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007549241,0.537140419,0,0,0,0,0,0
BS163,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007542958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001385441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835006348,0,0,0,0,0,0,0,0,0,0,0.03181174,0.360085904,0,0,0,0.002382111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028667,0,0,0,0,0,0
BS165,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482749286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005741256,1.698989151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725808606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054071476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50331E-05,4.203124622,0,0,0,0,0,0,0,0,0,0,0,0,0
BS165,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482749286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092533963,1.230067573,0.007006531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173573,0.725635033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978605,0.053092871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040522882,4.404067787,0,0,0,0,0,0,0,0,0,0,0,0,0
BS165,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421985437,0.000173573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091019716,1.344027965,0.006455182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398E-05,0.823895329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001130972,0.055990202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040395648,4.261799313,0,0,0,0,0,0,0,0,0,0,0,0,0
BS165,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441886625,0.000153938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063004587,1.336759897,0.000248971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85398E-05,0.824837806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000961327,0.051471811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039973104,4.333444843,0,0,0,0,0,0,0,0,0,0,0,0,0
BS165,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153938,0,0.000100531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437920367,1.068431197,0.038878747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899280138,9.50331E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046240278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038783227,4.289273303,0.001739655,0,0,0,0,0,0,0,0,0,0,0,0
BS165,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165452136,0.268577671,0.011012058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9722632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053092871,0.000176714,0.000623606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0753317,4.368257588,0,0,0,0,0,0,0,0,0,0,0,0,0
BS166,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001490684,0,0,0,0,0,0,0,0,0,0,0,0.01404762,0.002042819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143973572,1.32861611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459634252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.587977738,0,0,0,0,0,0,0,0,0,0,0,0,0
BS166,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001490684,0,0,0,0,0,0,0,0,0,0,0,0,0.002042819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538042055,0.920816522,0.010988496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459634252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025408395,3.56247431,0,0,0,0,0,0,0,0,0,0,0,0,0
BS166,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001490684,0,0,0,0,0,0,0,0,0,0,0,0,0.006058556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061288494,1.1233564,0.547136958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512757753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000739059,2.617279835,0.025503428,0,0,0,0,0,0,0,0,0,0,0,0
BS166,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468097,0,0,0,0,0,0,0,0,0,0,0,0,0.003664665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38883695,0.870360231,0.000962112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613753589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000754767,3.75636382,0,0,0,0,0,0,0,0,0,0,0,0,0
BS167,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007845336,0.290275847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380918,1.057565223,0,0,0,0,0,0,0.000132732,0,0,0,0,0,0
BS168,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909581411,1.019341497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944838989,0,0,0,0,0,0,0,0,0,0,0,0,0
BS168,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973607015,0.816833035,0.002624798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001003738,1.943835251,0,0,0,0,0,0,0,0,0,0,0,0,0
BS168,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73906376,0.000848229,0.521826738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353429,1.818564349,0.001003738,0,0,0,0,0,0,0,0,0,0,0,0
BS168,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002463007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732540248,0.026371292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.933770382,0,0,0,0,0,0,0,0,0,0,0,0,0
BS172,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022031971,0,0,0.613457494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176714,0,0,0,0,0,0
BS175,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031649948,1.677255631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008332282,0,0,0.012494889,0.103732946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51774974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000883572,0,0,0.011689856,0.599237087,0,0,0,0,0,0
BS175,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732006963,0.971843798,0,0,0,0,0,0,0.000804247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008948034,0,0,0,0.033004759,0.075902385,0.000232478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168040508,0.349709232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000883572,0,0.105109747,0.505895735,0,0,0,0,0,0
BS175,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804550989,0.828322615,0,0,0,0,0,0,0.000804247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007781718,0.000153938,0,0,0.027386025,0.111069344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290959143,0.174973997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530929,0.000132732,0,0,0.100610991,0.551499056,0,0,0,0,0,0
BS175,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860783094,0.61830104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006647604,0.000283528,0.001134114,0,0.051964255,0.086637198,0,0,0,0,0,0,0.000254469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205852685,0.17055378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530929,0.000254469,0,0,0.044643565,0.577856996,0,0,0,0,0,0
BS175,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523147777,0.330324837,0.841395556,0,0,0,0,0,0,0,0.000804247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009620334,0,0.080647757,0.00270648,0.039251025,0,0,0,0,0,0,0.000254469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044488056,0,0.208303125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083959,0,0.16601104,0.4088316,0.147684575,0,0,0,0,0
BS176,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441099656,0.977007001,0,0,0,0,0,0,0,0,0,0,0,0,0.002375827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.112124729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005026544,0.314832086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BS177,2007,0,0,0.114236066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112343258,0.540716334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007986707,2.501076348,0,0,0,0,0,0.000782256,0.10242683,0,0,0,0,0,0
BS186,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036472289,2.086689631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030099574,1.678914391,0,0,0,0,0,0,0.00219283,0,0,0,0,0,0
BS187,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109104279,5.067772656,0,0,0,0,0,0.054153943,1.030950458,0,0,0,0,0,0
BS187,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11548122,4.029192847,0.001703527,0,0,0,0,0.103050632,0.963147091,0,0,0,0,0,0
BS187,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.276387475,0.9733604,0.033109217,0,0,0,0,0.126200812,0.988941901,0.000415475,0,0,0,0,0
BS187,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36312756,1.060023517,0.000677013,0,0,0,0,0.12877613,1.075187972,0,0,0,0,0,0
BS187,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.298419445,1.410649308,0,0,0,0,0,0.192361126,1.090106597,0.000723351,0,0,0,0,0
BS187,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.523869368,1.372918027,0.003187928,0,0,0,0,0.080879449,1.17979585,0,0,0,0,0,0
BS188,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032297116,0.012896227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028322219,0.853793056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001002953,0,0,0,0.000706858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600829,0,0,0,0.036432234,0,0,0,0,0,0
BS188,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023488098,0.009314029,0.007238223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028168281,0.853793056,0.000153938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001002953,0,0,0.001354811,0.009373719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392699,0.000368351,0,0,0,0.036527267,0,0,0,0,0,0
